category,sample_id,seed,width,depth,height,time_seconds,success,error
chair,0265,4,0.604829729341182,0.6716599252754578,1.0024520372910573,29.91637682914734,True,
chair,3346,1,0.96413923861883,0.9096862353836181,1.0597307501783457,54.50852155685425,True,
chair,3346,3,0.9506832437364368,0.8607174388656156,1.0238814407729944,57.270434617996216,True,
chair,3346,5,0.9768704437669562,0.9501966184714485,1.0590250441531355,57.585429191589355,True,
chair,2337,2,0.5878955837806994,0.544382441696754,1.0531566054083736,19.03910207748413,True,
chair,2337,4,0.552937399017636,0.5115825430382003,1.0370718911987358,19.258355617523193,True,
table,0106,1,0.65600637772339,0.6455892837281241,0.7900806778001208,22.345165491104126,True,
table,0106,3,0.5629456708227238,0.5521921464489532,0.7302654542112544,22.269644021987915,True,
table,0106,5,0.5413949298544978,0.5472127619720054,0.738408064228031,22.98186707496643,True,
table,1074,2,0.8733691770148232,0.8729533124847118,0.5490861954506427,43.97084903717041,True,
table,1074,4,0.6603992809819295,0.6112428157641243,0.5495801923533753,37.59794235229492,True,
table,1733,1,0.787320969628728,0.7824643078481381,0.7962950330347845,31.125004291534424,True,
table,1733,3,0.746277766381021,0.7455360235944176,0.7899356003256379,31.6606125831604,True,
table,1733,5,0.7388933485447438,0.7434542245031542,0.8127854676895238,27.68739151954651,True,
table,0616,2,0.7979058080670669,0.6767451223051228,0.7969607394769613,46.46635055541992,True,
table,0616,4,0.7978778604504522,0.7981777712142955,0.6803857352745535,46.80886197090149,True,
table,0845,1,0.4982386771560038,0.7727877023885867,0.7734510137655928,31.7584228515625,True,
table,0845,3,0.530657705080897,0.67343056538841,0.8231748094355511,28.74438190460205,True,
table,0845,5,0.5228788027787223,0.6419696436119902,0.8488689343944407,25.196535348892212,True,
table,1280,2,0.5843489621151048,0.8795590010769038,0.8692271694355945,30.97773790359497,True,
table,1280,4,0.5716343178019083,0.6174472233000172,0.6684212704561685,34.0312659740448,True,
table,0072,1,0.5922632840297937,0.34823560666163594,0.8061717732140428,25.259496927261353,True,
table,0072,3,0.6308096797071376,0.36217736330008476,0.8133374218500458,26.839019775390625,True,
table,0072,5,0.6090268942271868,0.3620384003547145,0.7908515721291722,26.68835997581482,True,
table,0128,2,0.8491253811635326,0.9989866579162987,0.963971334686502,30.475516319274902,True,
table,0128,4,0.8239640009276344,0.7854730788152171,0.9445858388063846,32.300089836120605,True,
desk,0005,1,0.9116767805662943,0.5810785238046289,0.6648589307940518,26.42943239212036,True,
desk,0005,3,0.9070445309222556,0.5897609787103951,0.6626846050114515,25.037794828414917,True,
desk,0005,5,0.9062301362618621,0.6034835040968275,0.6777715983017929,24.970134496688843,True,
desk,0103,2,0.6239271283955186,0.4215452790892912,1.1506640706046585,36.03676152229309,True,
desk,0103,4,1.0517746957405807,0.557421906615436,0.6247905181701819,34.24841570854187,True,
desk,0584,1,0.41377595633927117,0.8731896809766656,0.9609977014246673,36.31874489784241,True,
desk,0584,3,0.45653707586044134,1.0565853352101342,0.9170406496141293,31.78492021560669,True,
desk,0584,5,0.42529398801648477,0.918330340158273,1.020965476479116,34.64677309989929,True,
desk,0033,2,0.2742776334012566,0.9478921190299217,0.46853889630324147,20.087149620056152,True,
desk,0033,4,0.2453066179349367,0.9451367352808517,0.4567681888430144,19.418221712112427,True,
desk,0231,1,0.970110125463852,0.5630707284562221,0.5365422068783141,25.921216249465942,True,
desk,0231,3,0.9695423186708607,0.5516266109962221,0.5295875228027214,26.275055408477783,True,
desk,0231,5,0.971455916155546,0.6278095689949559,0.592564668353572,26.645976305007935,True,
desk,0679,2,0.95131028972386,0.44216353450256135,0.6978117258119753,19.793535232543945,True,
desk,0679,4,0.9743387594440767,0.485190970405527,0.781459030376659,20.066858291625977,True,
bookcase,0007,1,0.42097535061707547,0.18016053924529052,0.9818203350223196,21.58291506767273,True,
bookcase,0007,3,0.3834024584288911,0.17401358618312052,0.9907494632021385,21.482140064239502,True,
bookcase,0007,5,0.34761899006528907,0.19730407960074126,0.989222637754337,22.142866849899292,True,
bookcase,0229,2,0.5230261670103673,0.18317308469272803,0.94174968522153,20.568441152572632,True,
bookcase,0229,4,0.5198960713557805,0.19854444903787816,0.9501680289030348,21.033137798309326,True,
bookcase,0292,1,0.20278539939512225,0.14529973225541667,1.0132373910696086,18.559468507766724,True,
bookcase,0292,3,0.1781020152514629,0.14218316031188685,1.0087863520884959,18.285115718841553,True,
bookcase,0292,5,0.20419724345967363,0.14586495720469778,1.002758202739737,18.499222993850708,True,
bookcase,0339,2,0.6667205470746584,0.2594857944814354,0.9163830462838889,26.455793619155884,True,
bookcase,0339,4,0.6897398740646439,0.27318513655582144,0.9078028855877103,31.561572313308716,True,
bookcase,0331,1,0.42826328035108185,0.13642872832015596,0.9986697147367132,21.397251844406128,True,
bookcase,0331,3,0.42368747085464975,0.14856646306965468,0.9991753360606042,21.583434104919434,True,
bookcase,0331,5,0.39422311838821755,0.12310122912491904,0.9959377370410147,20.308372259140015,True,
bookcase,0187,2,0.4924145134250469,0.19742999661852118,1.0072021659503805,22.700899839401245,True,
bookcase,0187,4,0.490631969775436,0.18615751299903058,1.002839690659682,22.645694494247437,True,
wardrobe,0046,1,0.4558569876668237,0.22475255755995896,0.9866725870392459,25.674408674240112,True,
wardrobe,0046,3,0.48077086945335684,0.17011387747889398,0.9977147461957729,24.129267930984497,True,
wardrobe,0046,5,0.47167092002029654,0.26215067511623913,0.9850156667971346,24.60142159461975,True,
wardrobe,0234,2,0.6061170678018329,0.30125517439475213,0.9973349738888575,34.43112540245056,True,
wardrobe,0234,4,0.63816663776691,0.28642229514187156,1.0048520313616889,37.44846749305725,True,
wardrobe,0142,1,0.804532851629545,0.29073809967897324,1.0141790875493069,36.16154623031616,True,
wardrobe,0142,3,0.7645857022294402,0.2900743009090211,1.0015185828316135,37.370479345321655,True,
wardrobe,0142,5,0.7895569265084719,0.28888014663056116,0.9979791218153924,38.34779667854309,True,
wardrobe,0102,2,0.457823727183009,0.21978492316920156,1.0034434356074722,26.010451078414917,True,
wardrobe,0102,4,0.4499699983015604,0.26905780677844304,0.992130448620598,27.306072235107422,True,
wardrobe,0214,1,0.8414348946425578,0.3114254659738145,0.9978421572016967,44.477174282073975,True,
wardrobe,0214,3,0.8109386081815417,0.2565125648286811,0.999104915230504,26.84298324584961,True,
wardrobe,0214,5,0.8414272907204978,0.2858247134031289,0.995095342844438,39.088557720184326,True,
wardrobe,0126,2,0.748852217751139,0.196658029642994,0.9916979449014357,33.89098763465881,True,
wardrobe,0126,4,0.8273905733651036,0.32378681927013153,1.0465334159869517,36.277446031570435,True,
bed,0342,2,0.8221616267316716,0.6403713677828322,0.4489974858747673,33.478963136672974,True,
bed,0342,4,0.8027765752848188,0.639310638228545,0.4063094627497881,31.553241968154907,True,
bed,0262,1,0.5434837796591696,0.8978750440383511,0.43251314426528054,25.416251182556152,True,
bed,0262,3,0.5283985884725348,0.9000927648084147,0.4368294881355881,25.027421951293945,True,
bed,0262,5,0.5511897844680587,0.8864420330880771,0.4502495445001937,24.606014728546143,True,
bed,0961,2,1.063815003849423,0.6727323378707417,1.1125512608637798,20.96489691734314,True,
bed,0961,4,1.0673344326333538,0.46533996272082745,1.121960671282157,20.871140003204346,True,
bed,0025,1,1.0810112639635896,1.0008380061070512,0.5229976946431301,63.27814769744873,True,
bed,0025,3,1.0976709108512217,1.1196331709361464,0.4387478914750731,60.12568926811218,True,
bed,0025,5,1.0768838479349592,0.9384587807045489,0.5145301794838586,61.87048864364624,True,
bed,0187,2,0.7148212041166405,0.7874127352235885,0.25051852604985964,30.54185700416565,True,
bed,0187,4,0.7400532523083716,0.805522243616307,0.23465426419279678,30.16544008255005,True,
bed,0887,1,0.6382241786738145,0.867049512436759,0.409212393064397,25.521160125732422,True,
bed,0887,3,0.6721895898618405,0.8599924096608891,0.40459591684970553,27.265333890914917,True,
bed,0887,5,0.6257367022263043,0.844734482328652,0.3824512405465144,25.781405925750732,True,
bed,0749,2,0.5885328542514585,0.8525714437475169,0.39923783278396285,35.09928345680237,True,
bed,0749,4,0.5962925208758569,0.8576408172019716,0.3962790133720608,37.05021405220032,True,
bed,0362,1,0.6394782607866256,0.8344222857931826,0.5159356541141795,24.663504123687744,True,
bed,0362,3,0.6565322810767985,0.8677299834074053,0.48769202490581764,24.017691373825073,True,
bed,0362,5,0.67007261351598,0.8992347606451803,0.5043775964959969,22.32487177848816,True,
sofa,1506,2,1.004395882781028,0.4217198943844451,0.4253539966340417,24.30968928337097,True,
sofa,1506,4,0.9986910504739854,0.4383916900735708,0.43081591998860713,25.32494807243347,True,
sofa,0525,1,0.962891640250304,0.5224989198315472,0.5013424585032812,29.548834562301636,True,
sofa,0525,3,0.9773480317674397,0.5325482597824844,0.48076253881024966,27.658650159835815,True,
sofa,0525,5,0.959644465821655,0.5452623108451844,0.49553344889798834,28.16567897796631,True,
sofa,1609,2,0.9417963291290818,0.41631871412103394,0.47511319222569703,28.282159566879272,True,
sofa,1609,4,0.951182868523373,0.4248771882087973,0.4854854460046386,28.46555995941162,True,
sofa,0446,1,1.0005407410823324,0.45973864026519007,0.44252448687845686,25.069865465164185,True,
sofa,0446,3,0.9986501386036633,0.4619456826468217,0.43725666094704063,25.9759521484375,True,
sofa,0446,5,1.0000953111933604,0.47090437010795677,0.43954983501033873,26.992156744003296,True,
sofa,0677,2,1.2131210050817485,0.8027667289743318,0.33221898546353146,35.88216710090637,True,
sofa,0677,4,1.2071881664692468,0.8023972493726286,0.3480998572514383,37.563305139541626,True,
sofa,1943,1,1.0516738665160332,0.4305735407869763,0.4666434203291622,24.617772102355957,True,
sofa,1943,3,1.0475701621679308,0.4441144842696074,0.46572630425369355,25.496405124664307,True,
sofa,1943,5,1.0773375638504823,0.44434204136055344,0.4731801107402974,25.51369309425354,True,
sofa,1731,2,0.9034170419738012,0.533502807436746,0.6093737732836276,41.19097542762756,True,
sofa,1731,4,0.9101132501460972,0.5119256539697294,0.5804069312222586,37.17328691482544,True,
sofa,1859,1,0.9533503836279702,0.5012116880380915,0.4366768130489951,27.714477062225342,True,
sofa,1859,3,0.9572708623898571,0.4939095425990542,0.4450484277095391,29.37864923477173,True,
sofa,1859,5,0.9596786540170996,0.4984031949580252,0.4417848307279423,28.542404413223267,True,
chair,0134,2,0.6311218729014262,0.9793300361363428,0.4621353128520388,22.33882188796997,True,
chair,0134,4,0.6428554158017314,0.9734040810934905,0.48336345714555146,22.512608528137207,True,
chair,0434,1,0.5984908193764837,0.69500795882252,1.0522124309474177,31.97402858734131,True,
chair,0434,3,0.5709448307169702,0.6643774015329842,1.0436852936368013,31.00924515724182,True,
chair,0434,5,0.5709419223252814,0.6703573388381345,1.0623482062350575,31.42728567123413,True,
chair,0479,2,0.5766566506364355,0.6459826050821552,1.0698208061303034,30.321382999420166,True,
chair,0479,4,0.5795079820044409,0.6905646653523027,1.084066374730034,29.51269030570984,True,
chair,2615,1,0.5034202680725957,0.5683684905367518,1.0594387746649125,21.71986961364746,True,
chair,2615,3,0.523222718288604,0.5844658114355297,1.0752557617044993,21.739005088806152,True,
chair,2615,5,0.5089087641871819,0.5846566732017907,1.063611960132298,20.91044569015503,True,
chair,3275,2,0.6643287937100061,0.6773698102960204,1.0449427010996648,25.143227338790894,True,
chair,3275,4,0.6853277149934688,0.6406100900440361,1.027894752813632,23.946343183517456,True,
chair,0265,1,0.6260276852285147,0.6502213864988237,1.0120554606283556,28.765040397644043,True,
chair,0265,3,0.5951923053471506,0.6682567177876217,1.0233321030650213,26.461950302124023,True,
chair,0265,5,0.5814544528852645,0.6843953582155039,1.0234812708518768,29.149063110351562,True,
chair,3346,2,0.9333700657074269,0.8977933054537448,1.0591778600102975,62.319201707839966,True,
chair,3346,4,0.9241330797953087,0.9209569864268549,0.9957866780353732,57.33290767669678,True,
chair,2337,1,0.5787597499313766,0.6165546632162129,1.0436194533352157,19.962710857391357,True,
chair,2337,3,0.5854729492377526,0.6395938313904576,1.0570161749844207,19.997748851776123,True,
chair,2337,5,0.5853363566597636,0.560225284316705,1.0397614135045852,20.034202814102173,True,
table,0106,2,0.6582790734428543,0.6593828654710632,0.7267614117467642,23.93952202796936,True,
table,0106,4,0.5580900604971312,0.5567567906710272,0.7237998420688212,23.570138454437256,True,
table,1074,1,0.6557487294662078,0.6372366939232907,0.5686436662954896,36.07607340812683,True,
table,1074,3,0.8917901482459664,0.8808768116692189,0.5497832660010533,45.11008310317993,True,
table,1074,5,0.6426475002716951,0.6407075441598243,0.5343625409929553,31.002665042877197,True,
table,1733,2,0.7587632891225106,0.7639603272422479,0.8049244108433645,31.432878017425537,True,
table,1733,4,0.7576144466443967,0.7572793500132214,0.8121924740740933,31.900062084197998,True,
table,0616,1,0.7594484416381262,0.7192752887029145,0.7615027723531576,53.11587953567505,True,
table,0616,3,0.842187275734738,0.7514249246303314,0.7614643271675037,51.294901609420776,True,
table,0616,5,0.8620014887835022,0.6831780397157026,0.7335157083561206,42.88547492027283,True,
table,0845,2,0.5508078779600559,0.6754401511347057,0.8330361825577075,30.542529344558716,True,
table,0845,4,0.5343163631718115,0.666935573461825,0.8332331454470356,29.126051902770996,True,
table,1280,1,0.8013746996494551,0.7455472443679922,0.7976431008345158,31.26198697090149,True,
table,1280,3,0.9939335743490146,0.8612985828260453,0.9791559938199524,28.324667930603027,True,
table,1280,5,1.0067997484890487,0.8376247900998397,0.9905320918309497,30.343101739883423,True,
table,0072,2,0.6269247942637437,0.3482420099470574,0.8185100001425363,26.90536665916443,True,
table,0072,4,0.6033478825418443,0.3461444311087295,0.8166585940562643,26.198018789291382,True,
table,0128,1,1.0223561204473537,1.0717527196810077,0.8767736861487652,38.61558508872986,True,
table,0128,3,1.0397896181085644,1.041234981673532,0.8053702716194265,38.45795655250549,True,
table,0128,5,0.8181154878270669,0.6604818826485308,0.8472566244774404,30.564438343048096,True,
desk,0005,2,0.9150585560859877,0.7002290098012027,0.6584014670650364,26.00036072731018,True,
desk,0005,4,0.9140202242618141,0.6247099961069227,0.6933809423176682,25.095377445220947,True,
desk,0103,1,0.748509733678425,0.22323619699744252,1.330250945429396,22.005242586135864,True,
desk,0103,3,0.8211247395629906,0.3647486884473139,1.194414922271815,45.20844101905823,True,
desk,0103,5,1.063809102718889,0.31634620785787415,0.5345736749755818,31.93308186531067,True,
desk,0584,2,1.0251157563294369,0.5092648798705173,0.9113628407028437,39.156543016433716,True,
desk,0584,4,0.4451464940060379,1.0661953155079227,0.9439781454328371,36.79268288612366,True,
desk,0033,1,0.24697459845826011,0.9438766869257376,0.5131331535161501,19.90684175491333,True,
desk,0033,3,0.270008871997594,0.92447360741331,0.5150487557711794,20.9391987323761,True,
desk,0033,5,0.24763519725168923,0.9346945755764087,0.48154627479304385,20.08287477493286,True,
desk,0231,2,0.976130049633571,0.5869246392566787,0.5590889851329306,26.714051485061646,True,
desk,0231,4,0.9732572644347477,0.6348941964893717,0.584090982528572,27.969693660736084,True,
desk,0679,1,0.963513797294847,0.42038003373794514,0.7107982712272655,20.215636491775513,True,
desk,0679,3,0.9499378821197368,0.43865040259260285,0.7340455821217085,20.323101043701172,True,
desk,0679,5,0.9531857631427787,0.4792026126335917,0.7418162090769438,20.586702823638916,True,
bookcase,0007,2,0.3826674294986883,0.1923504018335633,0.9875975735023305,22.19641876220703,True,
bookcase,0007,4,0.3764588511887341,0.16957897560375096,0.9808507277882261,22.172580242156982,True,
bookcase,0229,1,0.5168678767240193,0.18729351126125482,0.948498135532984,21.54334592819214,True,
bookcase,0229,3,0.5212094945387578,0.18993488101867773,0.9420106995081974,21.28632378578186,True,
bookcase,0229,5,0.5192757358843624,0.18978230908513713,0.9390054918305999,21.28111958503723,True,
bookcase,0292,2,0.20650399657073748,0.1449395397227652,1.0033553759468068,18.94873833656311,True,
bookcase,0292,4,0.21109673751757496,0.14689659216598894,1.0118479722946032,18.815632104873657,True,
bookcase,0339,1,0.6897874940526173,0.2961904019065548,0.9084229299260522,31.74893808364868,True,
bookcase,0339,3,0.6834202929920477,0.24896396498433562,0.8973102197838219,31.46705389022827,True,
bookcase,0339,5,0.6902273737577097,0.23758149594510986,0.9096286938792029,32.10733723640442,True,
bookcase,0331,2,0.42056547545354533,0.17981601670281605,0.996604465248999,22.696527004241943,True,
bookcase,0331,4,0.4302472647106297,0.12624091146581085,0.9982835959635583,21.262178659439087,True,
bookcase,0187,1,0.4810078644809169,0.17938041908827185,1.0112056015282835,23.51321816444397,True,
bookcase,0187,3,0.5020958966052752,0.15108721311155787,1.005542224975696,22.76090407371521,True,
bookcase,0187,5,0.5005250960800037,0.18118541448693876,1.0011730854016547,22.62472915649414,True,
wardrobe,0046,2,0.4493807470552103,0.21920928990024624,0.9829209710899591,26.158339977264404,True,
wardrobe,0046,4,0.45079090634352004,0.25807204433510167,0.993089581591297,25.516395092010498,True,
wardrobe,0234,1,0.6305917807200196,0.2983183725541648,1.0017966362766757,40.327455282211304,True,
wardrobe,0234,3,0.6141807865051063,0.3114997187504902,0.9911992283543178,33.102370500564575,True,
wardrobe,0234,5,0.6067671540137882,0.28180231204485096,0.995712134960912,35.84906482696533,True,
wardrobe,0142,2,0.756041359504348,0.22315796120261544,0.9984615390251323,42.862672567367554,True,
wardrobe,0142,4,0.795953848075913,0.2870048451209063,1.0030512296601373,40.238582372665405,True,
wardrobe,0102,1,0.45487412921171183,0.23017435033804606,0.9978787960551242,26.22039008140564,True,
wardrobe,0102,3,0.4538963130308762,0.17303219311166765,1.0021262897359737,24.92970061302185,True,
wardrobe,0102,5,0.41602392130761234,0.25163981789725187,0.994952071704623,24.93267273902893,True,
wardrobe,0214,2,0.8095693118932241,0.20331664262727825,0.9946264193130996,27.69531512260437,True,
wardrobe,0214,4,0.8170765699282784,0.30210451182298514,0.9908089465825679,40.80331063270569,True,
wardrobe,0126,1,0.7649372991406413,0.30768366813850756,0.9767918750152136,39.9346399307251,True,
wardrobe,0126,3,0.7645956402295102,0.2878549134634416,0.9932512754083688,40.381314277648926,True,
wardrobe,0126,5,0.7869081343620445,0.292265288129374,0.9987543723178725,38.06002116203308,True,
